ID,Income,Kids,Teens,Age,Divorced,Married,Single,Together,Widow,Basic,Graduate,Master,PhD,State,Marital Status ,Consolidated Educational Level,
1347,137717,1,0,42,0,1,0,0,0,0,0,0,1,State-Texas,Married,PhD,
2378,137716,0,1,67,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2498,137697,1,0,44,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
2768,137697,1,0,44,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
2263,137633,1,1,63,0,1,0,0,0,0,0,0,1,State-Illinois,Married,PhD,
3089,137509,1,0,44,0,0,0,1,0,0,0,1,0,State-California,Together,Master,
1455,137406,1,0,40,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1404,137401,1,0,47,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
2499,137401,1,0,47,0,1,0,0,0,0,0,0,1,State-Texas,Married,PhD,
2215,137395,1,0,44,0,0,0,1,0,0,0,0,1,State-Illinois,Together,PhD,
2257,137368,1,0,45,0,1,0,0,0,0,0,1,0,State-Illinois,Married,Master,
2017,137334,1,1,62,0,0,0,1,0,0,0,0,1,State-Illinois,Together,PhD,
2716,137292,1,0,37,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
2525,137284,1,1,45,0,1,0,0,0,0,0,0,0,State-California,Married,Unknown,
2990,137284,1,1,45,0,1,0,0,0,0,0,0,0,State-New York,Married,Unknown,
2707,137244,1,1,65,1,0,0,0,0,0,1,0,0,State-Illinois,Divorced,Graduate,
2299,137235,1,0,36,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
2122,137155,1,0,31,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
3019,137150,1,0,49,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2019,137126,1,0,49,0,1,0,0,0,0,0,0,1,State-Texas,Married,PhD,
1879,137087,1,0,46,0,1,0,0,0,0,0,0,1,State-Illinois,Married,PhD,
3167,137085,1,1,45,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
1218,137070,1,1,54,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
2778,137070,1,1,54,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
2531,137054,1,1,53,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
1020,137040,0,0,38,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
3110,136997,1,1,52,1,0,0,0,0,0,1,0,0,State-New York,Divorced,Graduate,
1606,136975,1,0,42,0,0,1,0,0,0,0,0,0,State-Other,Single,Unknown,
1558,136959,1,0,39,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
2385,136957,1,1,67,1,0,0,0,0,0,0,0,1,State-Texas,Divorced,PhD,
2381,136947,1,1,53,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
1985,136930,0,1,66,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
3028,136927,1,1,65,0,0,1,0,0,0,0,1,0,State-Other,Single,Master,
1129,136921,1,1,55,1,0,0,0,0,0,0,0,1,State-Illinois,Divorced,PhD,
2379,136864,0,1,63,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
3183,136807,1,1,66,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2741,136802,1,0,40,0,0,1,0,0,0,0,0,1,State-California,Single,PhD,
2991,136790,0,0,37,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
2953,136781,1,0,41,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2117,136778,1,1,52,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
1990,136736,1,1,57,0,0,1,0,0,0,0,0,1,State-Other,Single,PhD,
2642,136732,1,1,61,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
2062,136715,1,0,49,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2575,136663,1,0,45,0,1,0,0,0,0,0,0,1,State-Illinois,Married,PhD,
2631,136634,0,1,66,0,0,0,1,0,0,0,1,0,State-Texas,Together,Master,
1863,136627,2,0,45,1,0,0,0,0,0,1,0,0,State-Texas,Divorced,Graduate,
1109,136550,1,0,42,0,1,0,0,0,0,0,0,0,State-California,Married,Unknown,
1500,136443,1,1,59,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2417,136408,1,1,71,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
2190,136317,0,1,55,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
2605,136301,1,0,44,0,0,0,1,0,0,0,0,0,State-Illinois,Together,Unknown,
1762,136283,1,1,44,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
2772,136273,1,0,43,0,0,1,0,0,0,0,1,0,State-Florida,Single,Master,
2098,136262,0,0,37,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
1436,136230,1,0,49,0,0,1,0,0,0,0,1,0,State-New York,Single,Master,
1660,136145,1,0,35,0,1,0,0,0,0,0,0,0,State-Other,Married,Unknown,
1368,136143,1,0,39,0,0,1,0,0,0,0,1,0,State-Florida,Single,Master,
1081,136138,1,1,50,0,1,0,0,0,0,0,1,0,State-Illinois,Married,Master,
1986,136130,0,1,66,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
2573,136108,1,0,36,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
2762,136075,1,0,37,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2923,136065,1,1,52,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
2892,136038,1,0,39,0,0,1,0,0,0,0,0,1,State-Florida,Single,PhD,
2394,136026,2,1,48,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
1711,135946,1,1,71,1,0,0,0,0,0,0,0,1,State-Illinois,Divorced,PhD,
2616,135924,1,1,51,0,0,0,1,0,0,0,1,0,State-Florida,Together,Master,
3173,135893,1,1,52,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
2317,135876,0,0,37,0,1,0,0,0,0,0,1,0,State-Illinois,Married,Master,
1128,135860,1,1,47,0,0,1,0,0,0,0,0,1,State-Florida,Single,PhD,
2044,135860,1,1,47,1,0,0,0,0,0,0,0,1,State-Other,Divorced,PhD,
2241,135860,1,1,47,1,0,0,0,0,0,0,0,1,State-Texas,Divorced,PhD,
2561,135860,1,1,47,1,0,0,0,0,0,0,0,1,State-California,Divorced,PhD,
1862,135797,0,1,45,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1600,135791,2,1,55,0,0,1,0,0,0,0,1,0,State-Other,Single,Master,
2352,135791,2,1,55,0,0,1,0,0,0,0,1,0,State-Florida,Single,Master,
1049,135790,1,0,43,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
3109,135788,1,1,49,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2470,135765,1,0,30,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1959,135704,1,1,68,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
2883,135701,0,0,61,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1138,135688,2,1,47,0,1,0,0,0,0,0,0,0,State-Other,Married,Unknown,
1367,135688,2,1,47,0,1,0,0,0,0,0,0,0,State-California,Married,Unknown,
1354,135684,1,0,36,0,1,0,0,0,0,0,0,0,State-Other,Married,Unknown,
1687,135682,1,0,50,1,0,0,0,0,0,0,0,1,State-Illinois,Divorced,PhD,
1894,135641,1,0,48,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
2630,135544,1,0,42,0,0,1,0,0,0,0,1,0,State-New York,Single,Master,
1741,135523,1,0,39,0,1,0,0,0,0,0,0,0,State-Illinois,Married,Unknown,
1815,135441,1,1,53,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1276,135416,0,0,71,1,0,0,0,0,0,0,1,0,State-Other,Divorced,Master,
1283,135388,1,0,32,1,0,0,0,0,0,0,0,0,State-California,Divorced,Unknown,
1970,135340,1,1,64,0,0,0,0,1,0,0,0,1,State-New York,Widowed,PhD,
2148,135322,1,2,52,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1287,135246,1,1,62,1,0,0,0,0,0,1,0,0,State-Texas,Divorced,Graduate,
2029,135196,1,0,36,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
2690,135196,1,0,36,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
1318,135178,1,0,49,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
1690,135178,1,0,49,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
2910,134984,1,1,45,0,0,0,1,0,0,0,0,0,State-Florida,Together,Unknown,
2564,134968,1,0,40,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2001,134961,1,0,47,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1722,134941,1,1,64,0,0,0,1,0,0,0,1,0,State-Florida,Together,Master,
1492,134935,0,0,28,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2554,134935,0,0,28,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2636,134916,2,0,52,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2409,134853,1,1,47,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
1783,134838,1,1,69,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1677,134824,0,0,25,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
1976,134824,0,0,25,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
2842,134738,1,0,36,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
2025,134728,1,0,34,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2448,134704,0,1,54,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
2556,134633,2,1,64,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
2759,134600,1,1,49,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
2947,134600,1,1,49,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
1949,134596,1,0,46,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
2402,134596,1,0,46,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
3081,134587,1,1,67,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2396,134578,2,1,48,0,0,0,1,0,0,0,0,1,State-New York,Together,PhD,
1093,134554,0,1,61,0,0,1,0,0,0,0,0,1,State-Illinois,Single,PhD,
2919,134529,1,0,44,0,1,0,0,0,0,0,1,0,State-Texas,Married,Master,
1611,134487,1,1,43,1,0,0,0,0,0,0,0,1,State-Texas,Divorced,PhD,
1904,134469,1,1,72,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
2988,134445,0,0,39,0,1,0,0,0,1,0,0,0,State-Florida,Married,Basic,
1306,134421,1,0,46,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
3200,134421,1,0,46,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2390,134412,1,0,30,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
2447,134380,1,0,43,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
2200,134377,0,1,57,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
3042,134350,1,0,41,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1217,134320,1,0,34,0,0,0,1,0,0,0,0,1,State-California,Together,PhD,
2913,134242,0,1,61,0,1,0,0,0,0,0,1,0,State-Texas,Married,Master,
2894,134230,1,1,55,0,0,0,1,0,0,0,0,1,State-New York,Together,PhD,
2628,134213,1,1,57,0,0,0,0,1,0,1,0,0,State-Florida,Widowed,Graduate,
3125,134176,0,1,45,0,0,0,1,0,0,0,1,0,State-California,Together,Master,
1143,134176,1,0,32,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
1823,134176,1,0,32,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
3058,134109,0,1,49,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
2769,134074,1,1,68,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
1994,134053,0,1,52,0,0,0,1,0,0,0,1,0,State-New York,Together,Master,
2277,134043,1,0,42,0,0,0,1,0,0,0,0,1,State-Texas,Together,PhD,
1821,134026,1,1,70,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
2765,134026,1,1,70,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
1316,133996,0,0,31,0,0,1,0,0,0,0,0,1,State-New York,Single,PhD,
2639,133996,0,0,31,0,0,1,0,0,0,0,0,1,State-California,Single,PhD,
2266,133986,1,0,50,1,0,0,0,0,0,1,0,0,State-Other,Divorced,Graduate,
2589,133955,1,0,45,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
1019,133812,1,0,35,0,0,1,0,0,0,0,0,0,State-California,Single,Unknown,
1127,133762,2,1,61,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
1729,133697,1,0,50,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
2198,133629,1,1,57,0,0,0,1,0,0,0,0,1,State-New York,Together,PhD,
1754,133622,1,1,48,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
3098,133590,2,1,46,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2027,133585,0,1,54,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
1364,133581,2,0,51,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
2097,133569,1,0,37,0,1,0,0,0,0,0,0,1,State-Texas,Married,PhD,
2004,133564,0,1,54,0,0,0,1,0,0,0,1,0,State-Florida,Together,Master,
3191,133562,1,2,57,0,1,0,0,0,0,0,1,0,State-California,Married,Master,
1948,133471,1,0,47,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1963,133462,1,0,41,1,0,0,0,0,0,0,1,0,State-Illinois,Divorced,Master,
1159,133456,1,1,55,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
1008,133454,1,0,35,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
2157,133444,1,1,68,0,1,0,0,0,0,0,1,0,State-Texas,Married,Master,
2205,133438,1,1,62,0,0,0,0,1,0,0,0,1,State-Texas,Widowed,PhD,
2124,133419,0,1,58,0,0,1,0,0,0,0,0,1,State-Florida,Single,PhD,
2416,133402,1,1,68,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
1261,133378,1,1,57,1,0,0,0,0,0,1,0,0,State-Illinois,Divorced,Graduate,
2339,133316,1,1,49,0,0,1,0,0,0,0,1,0,State-California,Single,Master,
2797,133316,1,1,49,0,0,1,0,0,0,0,1,0,State-Illinois,Single,Master,
2978,133279,0,0,54,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
1693,133249,1,0,45,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
2325,133249,1,0,45,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
2882,133235,1,0,34,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2654,133228,1,0,40,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1448,133183,1,0,45,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1333,133181,1,0,44,0,1,0,0,0,0,0,1,0,State-Illinois,Married,Master,
1577,133178,1,0,43,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
2026,133168,0,1,55,0,0,1,0,0,0,0,1,0,State-Other,Single,Master,
2851,133051,0,0,61,0,0,0,0,1,0,0,1,0,State-Illinois,Widowed,Master,
1544,133039,1,0,42,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2493,133039,1,0,42,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
2472,132952,1,0,43,1,0,0,0,0,0,1,0,0,State-Florida,Divorced,Graduate,
1916,132892,1,0,49,0,0,0,1,0,0,0,0,1,State-New York,Together,PhD,
2051,132892,1,0,49,0,0,0,1,0,0,0,0,1,State-California,Together,PhD,
2841,132889,1,1,52,0,0,0,1,0,0,0,1,0,State-Texas,Together,Master,
1509,132880,1,0,34,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
3025,132871,1,1,69,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
3000,132765,1,0,41,0,1,0,0,0,0,0,1,0,State-Florida,Married,Master,
2430,132727,0,0,55,0,0,0,1,0,0,0,0,1,State-Florida,Together,PhD,
2973,132644,1,0,47,0,1,0,0,0,0,0,0,1,State-Texas,Married,PhD,
2951,132632,0,0,57,0,1,0,0,0,0,0,0,0,State-California,Married,Unknown,
2794,132583,1,1,59,0,0,0,1,0,0,0,0,1,State-Other,Together,PhD,
1113,132557,1,0,53,0,0,1,0,0,0,0,1,0,State-Texas,Single,Master,
1062,132474,1,1,53,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1277,132414,0,0,36,0,0,0,1,0,0,0,0,0,State-California,Together,Unknown,
2815,132313,1,0,38,0,0,0,1,0,0,0,0,1,State-Illinois,Together,PhD,
1175,132303,0,1,50,0,0,1,0,0,0,0,0,1,State-California,Single,PhD,
1999,132300,1,0,47,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1466,132233,1,0,46,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
1616,132218,0,0,60,0,0,1,0,0,0,0,0,0,State-New York,Single,Unknown,
2009,132173,0,1,62,1,0,0,0,0,0,0,0,1,State-California,Divorced,PhD,
3123,132146,1,0,37,0,1,0,0,0,0,0,0,0,State-Texas,Married,Unknown,
3175,132144,1,1,66,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
1422,132011,1,0,49,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
2516,131928,1,0,31,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2405,131907,0,0,48,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
1451,131880,1,0,50,0,0,0,0,1,0,1,0,0,State-California,Widowed,Graduate,
2895,131878,0,1,43,0,0,1,0,0,0,0,0,0,State-Texas,Single,Unknown,
2533,131859,1,0,44,1,0,0,0,0,0,1,0,0,State-Illinois,Divorced,Graduate,
2727,131859,1,0,40,0,0,1,0,0,0,0,0,0,State-Texas,Single,Unknown,
1871,131814,1,0,47,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
1258,131788,1,0,37,0,0,1,0,0,0,0,1,0,State-Other,Single,Master,
3041,131761,1,0,36,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
1232,131686,1,1,56,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
1604,131632,0,0,49,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
1744,131626,1,0,42,0,0,1,0,0,0,0,0,1,State-Other,Single,PhD,
1351,131615,1,0,44,1,0,0,0,0,0,1,0,0,State-Illinois,Divorced,Graduate,
2102,131605,1,0,41,0,1,0,0,0,0,0,0,1,State-New York,Married,PhD,
1765,131590,1,0,48,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
3133,131560,1,0,46,0,0,1,0,0,0,0,0,1,State-Illinois,Single,PhD,
2884,131535,1,0,40,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
2169,131497,0,1,58,0,0,0,1,0,0,0,0,1,State-Texas,Together,PhD,
2566,131497,0,1,58,0,0,0,1,0,0,0,0,1,State-Other,Together,PhD,
2244,131454,1,1,60,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
1384,131395,1,1,64,1,0,0,0,0,0,0,0,0,State-Other,Divorced,Unknown,
2954,131385,1,0,36,0,0,1,0,0,0,0,1,0,State-New York,Single,Master,
1183,131353,1,1,43,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2590,131353,1,1,43,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
2407,131163,1,0,47,1,0,0,0,0,0,0,0,0,State-Illinois,Divorced,Unknown,
2477,131163,1,0,47,1,0,0,0,0,0,0,0,0,State-California,Divorced,Unknown,
1237,131160,1,0,45,0,0,1,0,0,0,0,1,0,State-Illinois,Single,Master,
2867,131158,1,0,35,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
1583,131089,1,0,39,0,0,0,1,0,0,1,0,0,State-California,Together,Graduate,
2411,131086,1,1,41,0,1,0,0,0,0,0,0,0,State-California,Married,Unknown,
2014,131056,1,0,43,0,1,0,0,0,0,0,0,0,State-Other,Married,Unknown,
1115,130992,1,0,44,1,0,0,0,0,0,1,0,0,State-California,Divorced,Graduate,
3099,130992,1,0,44,1,0,0,0,0,0,1,0,0,State-Texas,Divorced,Graduate,
2523,130983,0,0,57,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
1242,130899,1,0,46,0,0,1,0,0,0,0,0,1,State-Florida,Single,PhD,
1834,130843,1,1,54,0,0,0,1,0,0,0,0,1,State-Other,Together,PhD,
1304,130833,1,1,69,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
3057,130828,1,0,40,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
1363,130822,1,0,51,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
1592,130801,0,1,45,0,1,0,0,0,1,0,0,0,State-New York,Married,Basic,
1797,130772,1,1,44,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1110,130753,1,1,53,0,0,0,1,0,0,0,0,0,State-Florida,Together,Unknown,
1211,130732,1,0,40,0,1,0,0,0,0,0,0,1,State-California,Married,PhD,
1322,130675,1,0,48,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1272,130631,1,0,46,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
1504,130630,1,1,55,1,0,0,0,0,0,1,0,0,State-Other,Divorced,Graduate,
2615,130560,1,0,44,0,0,0,1,0,0,0,1,0,State-California,Together,Master,
3122,130560,1,0,44,0,0,0,1,0,0,0,1,0,State-New York,Together,Master,
1850,130545,1,0,41,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
2843,130538,1,0,49,0,0,0,1,0,0,0,1,0,State-California,Together,Master,
1150,130523,2,1,62,0,0,1,0,0,0,0,1,0,State-Other,Single,Master,
1602,130522,0,1,60,0,1,0,0,0,0,0,1,0,State-Florida,Married,Master,
1387,130507,0,0,60,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
1172,130477,1,0,36,0,1,0,0,0,0,0,1,0,State-New York,Married,Master,
1764,130467,1,0,48,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
2856,130396,1,0,51,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
2522,130390,0,0,33,0,1,0,0,0,0,0,0,0,State-New York,Married,Unknown,
1332,130372,1,1,49,0,0,0,0,1,0,1,0,0,State-Florida,Widowed,Graduate,
2729,130372,1,1,49,0,0,0,0,1,0,1,0,0,State-California,Widowed,Graduate,
2980,130368,0,1,43,0,1,0,0,0,0,1,0,0,State-Other,Married,Graduate,
1009,130351,1,0,46,0,0,0,1,0,0,0,0,1,State-Illinois,Together,PhD,
1392,130351,1,0,46,0,0,0,1,0,0,0,0,1,State-Florida,Together,PhD,
2859,130298,0,0,35,0,0,1,0,0,0,0,0,1,State-Texas,Single,PhD,
1361,130279,1,0,31,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
1427,130279,1,0,31,0,0,1,0,0,0,1,0,0,State-California,Single,Graduate,
2994,130261,1,2,48,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1993,130168,1,0,42,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
1087,130096,1,0,37,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
1405,130096,1,0,37,0,1,0,0,0,0,1,0,0,State-Illinois,Married,Graduate,
2822,130093,0,0,30,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1584,130081,0,1,59,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
2085,130023,1,0,48,0,1,0,0,0,0,1,0,0,State-Texas,Married,Graduate,
1418,130015,1,0,50,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
1314,129999,1,0,34,0,0,1,0,0,0,0,0,1,State-Florida,Single,PhD,
1238,129938,1,0,35,0,0,1,0,0,0,1,0,0,State-New York,Single,Graduate,
2878,129819,1,0,49,1,0,0,0,0,0,1,0,0,State-Other,Divorced,Graduate,
2370,129791,1,0,48,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
1075,129760,1,0,35,0,0,1,0,0,0,1,0,0,State-Illinois,Single,Graduate,
2751,129760,1,0,35,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
3114,129732,1,0,49,0,0,0,1,0,0,0,0,1,State-Florida,Together,PhD,
1281,129672,1,1,55,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
3001,129672,1,1,55,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
1194,129604,1,0,32,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
1356,129548,1,0,50,0,0,1,0,0,0,0,1,0,State-Florida,Single,Master,
2908,129543,2,0,52,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
2931,129478,1,0,44,0,0,0,1,0,0,1,0,0,State-Texas,Together,Graduate,
1080,129440,1,1,60,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
3107,129435,1,1,54,1,0,0,0,0,0,0,1,0,State-California,Divorced,Master,
1260,129315,1,1,60,0,1,0,0,0,0,1,0,0,State-Florida,Married,Graduate,
1551,129298,1,1,69,0,0,0,1,0,0,0,1,0,State-Texas,Together,Master,
2805,129236,1,0,33,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
1650,129187,1,0,52,0,1,0,0,0,0,0,0,1,State-Florida,Married,PhD,
1634,129103,1,0,35,0,0,0,1,0,0,1,0,0,State-New York,Together,Graduate,
3017,129009,1,0,39,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
2752,128973,0,0,43,0,1,0,0,0,0,0,0,1,State-Other,Married,PhD,
1301,128839,1,1,64,0,0,0,1,0,0,0,1,0,State-California,Together,Master,
1612,128769,1,0,43,0,0,1,0,0,0,1,0,0,State-Other,Single,Graduate,
2032,128764,1,1,54,0,0,0,1,0,0,0,0,1,State-Other,Together,PhD,
1160,128718,1,0,38,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
1424,128691,1,0,31,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2219,128691,1,0,31,0,1,0,0,0,0,1,0,0,State-California,Married,Graduate,
2007,128647,1,0,42,0,0,1,0,0,0,1,0,0,State-Texas,Single,Graduate,
2995,128587,1,0,42,0,0,0,1,0,0,1,0,0,State-Illinois,Together,Graduate,
1518,128567,1,0,38,0,0,1,0,0,0,1,0,0,State-Florida,Single,Graduate,
2770,128520,1,1,60,0,1,0,0,0,0,0,1,0,State-Other,Married,Master,
2159,128510,1,1,39,1,0,0,0,0,0,1,0,0,State-California,Divorced,Graduate,
1473,128457,0,0,68,0,0,0,0,1,0,0,0,0,State-Texas,Widowed,Unknown,
1346,128442,2,0,42,0,1,0,0,0,0,1,0,0,State-New York,Married,Graduate,
2002,128440,1,0,46,0,0,0,1,0,0,0,0,1,State-Other,Together,PhD,
2214,128427,1,0,37,0,0,0,1,0,0,1,0,0,State-Florida,Together,Graduate,
3184,128427,1,0,37,0,0,0,1,0,0,1,0,0,State-Other,Together,Graduate,
2976,128420,1,0,53,1,0,0,0,0,0,0,0,1,State-Florida,Divorced,PhD,
